0.0000000000,-0.3177716526,-0.2211733442,-0.2513755158,0.5008143134,-0.2740613998,0.0506860002,-0.2638529993,-0.2518189518,-0.1396394765,0.2542155431,-0.0849077044,-0.0503429681,-0.1287186061,0.0319110468,0.0838593527,0.0553889115,0.0370331433,-0.0281027067,0.0552789546,0.0370223020,0.1462948134,0.0181287445
0.0000000000,-0.3178397503,-0.2212630743,-0.2507257962,0.5010854691,-0.2749818051,0.0500503767,-0.2632856980,-0.2518720591,-0.1389373020,0.2531344801,-0.0850609546,-0.0508564905,-0.1288320731,0.0318512939,0.0838030354,0.0553663742,0.0370288590,-0.0281180562,0.0552563322,0.0370179882,0.1461090815,0.0181009894
0.0000000000,-0.3181533635,-0.2212754304,-0.2503372738,0.5017052367,-0.2760401557,0.0494787673,-0.2630262926,-0.2518788548,-0.1384982321,0.2524853510,-0.0853879909,-0.0513271390,-0.1287896750,0.0317692038,0.0837411886,0.0553633056,0.0370282022,-0.0281790594,0.0552531712,0.0370172936,0.1461072820,0.0180615292
0.0000000000,-0.3193517733,-0.2210385836,-0.2508016458,0.5034660336,-0.2774505849,0.0491087942,-0.2636261682,-0.2517841087,-0.1388373661,0.2532035950,-0.0863650633,-0.0516907201,-0.1282613648,0.0316125570,0.0836588341,0.0554230145,0.0370392797,-0.0283878407,0.0553127596,0.0370283052,0.1466885003,0.0179831219
0.0000000000,-0.3205773143,-0.2208079696,-0.2512688058,0.5051589657,-0.2788196407,0.0487069544,-0.2641467774,-0.2517092189,-0.1391416875,0.2538634853,-0.0874140922,-0.0520967177,-0.1277435604,0.0314569788,0.0835760109,0.0554797984,0.0370497872,-0.0285925798,0.0553694222,0.0370387470,0.1472491369,0.0179053484
0.0000000000,-0.3209426939,-0.2208392168,-0.2508926517,0.5055530387,-0.2797545589,0.0480532252,-0.2636816890,-0.2517651878,-0.1386176882,0.2530515594,-0.0879313382,-0.0526806006,-0.1277308480,0.0313804015,0.0835145340,0.0554677112,0.0370473655,-0.0286396938,0.0553572423,0.0370362893,0.1471857675,0.0178689073
0.0000000000,-0.3209390591,-0.2209614570,-0.2502849044,0.5053301718,-0.2804729135,0.0473526302,-0.2629428674,-0.2518448085,-0.1378780097,0.2517645765,-0.0882647514,-0.0533081018,-0.1278840222,0.0313421405,0.0834683033,0.0554288422,0.0370398471,-0.0286224923,0.0553183022,0.0370287501,0.1468983534,0.0178521462
0.0000000000,-0.3212472271,-0.2209591254,-0.2501738851,0.5054716944,-0.2812843542,0.0468252057,-0.2627645172,-0.2518327807,-0.1376416215,0.2512327012,-0.0888623756,-0.0538290258,-0.1277835823,0.0312826951,0.0834236724,0.0554183419,0.0370375511,-0.0286656857,0.0553077347,0.0370264269,0.1468957898,0.0178237544
0.0000000000,-0.3219282566,-0.2208643657,-0.2502964930,0.5062436641,-0.2822564946,0.0463259938,-0.2628514075,-0.2517996397,-0.1376466547,0.2512094948,-0.0896209397,-0.0542992002,-0.1275226390,0.0311859160,0.0833647228,0.0554355707,0.0370405527,-0.0287726948,0.0553248759,0.0370293863,0.1471193237,0.0177761404
0.0000000000,-0.3228542115,-0.2207561915,-0.2502611176,0.5076093876,-0.2833901368,0.0456875822,-0.2627709423,-0.2518262582,-0.1375003377,0.2511823349,-0.0903476213,-0.0548061176,-0.1272768857,0.0310533928,0.0832818870,0.0554658854,0.0370462552,-0.0289153719,0.0553550672,0.0370350305,0.1473950639,0.0177108886
0.0000000000,-0.3237609352,-0.2206533894,-0.2501535304,0.5090364405,-0.2846608737,0.0450177347,-0.2626705008,-0.2518490213,-0.1372671252,0.2510504656,-0.0910427082,-0.0553579077,-0.1270397360,0.0309143187,0.0831932718,0.0554944187,0.0370516189,-0.0290605850,0.0553834682,0.0370403327,0.1476562156,0.0176425679
